Date,Account,Account_Description,Debit,Credit,Reference,Memo
2023-07-13,1100,Accounts Receivable,583845.75,0.0,AR-2023-0647,
2023-07-13,4020,Revenue – Government,0.0,583845.75,AR-2023-0647,
2023-07-13,1100,Accounts Receivable,459353.47,0.0,AR-2023-1019,
2023-07-13,4030,Revenue – Catering,0.0,459353.47,AR-2023-1019,
2023-07-13,2000,Accounts Payable,153108.89,0.0,INV-2023-0464,Payment
2023-07-13,1000,Cash – SNB Operating SAR,0.0,153108.89,INV-2023-0464,Payment
2023-07-13,5020,COGS – Household,177064.51,0.0,INV-2023-0644,OTC & consumer health replenishment
2023-07-13,2000,Accounts Payable,0.0,177064.51,INV-2023-0644,
2023-07-13,5030,COGS – Cosmetics,122256.98,0.0,INV-2023-0842,
2023-07-13,2000,Accounts Payable,0.0,122256.98,INV-2023-0842,
2023-07-13,6300,Logistics – 3PL,137393.9,0.0,INV-2023-1040,Line-haul & distribution services
2023-07-13,2000,Accounts Payable,0.0,137393.9,INV-2023-1040,
2023-07-14,1000,Cash – SNB Operating SAR,467175.08,0.0,AR-2023-0610,Collection
2023-07-14,1100,Accounts Receivable,0.0,467175.08,AR-2023-0610,Collection
2023-07-14,1000,Cash – SNB Operating SAR,707919.49,0.0,AR-2023-0945,Collection
2023-07-14,1100,Accounts Receivable,0.0,707919.49,AR-2023-0945,Collection
2023-07-14,1000,Cash – SNB Operating SAR,145009.65,0.0,AR-2023-0969,Collection
2023-07-14,1100,Accounts Receivable,0.0,145009.65,AR-2023-0969,Collection
2023-07-14,1100,Accounts Receivable,350308.04,0.0,AR-2023-1012,
2023-07-14,4030,Revenue – Catering,0.0,350308.04,AR-2023-1012,
2023-07-14,1100,Accounts Receivable,354070.49,0.0,AR-2023-1032,
2023-07-14,4030,Revenue – Catering,0.0,354070.49,AR-2023-1032,
2023-07-14,1100,Accounts Receivable,124932.05,0.0,AR-2023-1033,
2023-07-14,4030,Revenue – Catering,0.0,124932.05,AR-2023-1033,
2023-07-14,2000,Accounts Payable,125483.4,0.0,INV-2023-0143,Payment
2023-07-14,1000,Cash – SNB Operating SAR,0.0,125483.4,INV-2023-0143,Payment
2023-07-14,2000,Accounts Payable,87341.88,0.0,INV-2023-0391,Payment
2023-07-14,1000,Cash – SNB Operating SAR,0.0,87341.88,INV-2023-0391,Payment
2023-07-14,5020,COGS – Household,157811.13,0.0,INV-2023-0552,
2023-07-14,2000,Accounts Payable,0.0,157811.13,INV-2023-0552,
2023-07-14,2000,Accounts Payable,65930.16,0.0,INV-2023-0788,Payment
2023-07-14,1000,Cash – SNB Operating SAR,0.0,65930.16,INV-2023-0788,Payment
2023-07-14,6300,Logistics – 3PL,263330.51,0.0,INV-2023-0964,Line-haul & distribution services
2023-07-14,2000,Accounts Payable,0.0,263330.51,INV-2023-0964,
2023-07-14,2000,Accounts Payable,264128.33,0.0,INV-2023-1034,Payment
2023-07-14,1000,Cash – SNB Operating SAR,0.0,264128.33,INV-2023-1034,Payment
2023-07-14,2000,Accounts Payable,42871.83,0.0,INV-2023-1145,Payment
2023-07-14,1000,Cash – SNB Operating SAR,0.0,42871.83,INV-2023-1145,Payment
2023-07-14,6220,Professional Fees,83736.38,0.0,INV-2023-1167,
2023-07-14,2000,Accounts Payable,0.0,83736.38,INV-2023-1167,
2023-07-14,5020,COGS – Household,170909.2,0.0,INV-2023-1198,"Blister & carton packaging PKG-1101 — 22,196 units @ SAR 7.70 (CT-2023-466)"
2023-07-14,2000,Accounts Payable,0.0,170909.2,INV-2023-1198,
2023-07-14,2000,Accounts Payable,68006.98,0.0,INV-2023-1206,Payment
2023-07-14,1000,Cash – SNB Operating SAR,0.0,68006.98,INV-2023-1206,Payment
2023-07-15,1000,Cash – SNB Operating SAR,130561.61,0.0,AR-2023-0140,Collection
2023-07-15,1100,Accounts Receivable,0.0,130561.61,AR-2023-0140,Collection
2023-07-15,1000,Cash – SNB Operating SAR,868140.27,0.0,AR-2023-0153,Collection
2023-07-15,1100,Accounts Receivable,0.0,868140.27,AR-2023-0153,Collection
2023-07-15,1000,Cash – SNB Operating SAR,514324.47,0.0,AR-2023-0947,Collection
2023-07-15,1100,Accounts Receivable,0.0,514324.47,AR-2023-0947,Collection
2023-07-15,1100,Accounts Receivable,1056538.78,0.0,AR-2023-1016,
2023-07-15,4030,Revenue – Catering,0.0,1056538.78,AR-2023-1016,
2023-07-15,1100,Accounts Receivable,257917.46,0.0,AR-2023-1034,
2023-07-15,4030,Revenue – Catering,0.0,257917.46,AR-2023-1034,
2023-07-15,2000,Accounts Payable,163263.49,0.0,INV-2023-0064,Payment
2023-07-15,1000,Cash – SNB Operating SAR,0.0,163263.49,INV-2023-0064,Payment
2023-07-15,2000,Accounts Payable,148377.84,0.0,INV-2023-0165,Payment
2023-07-15,1000,Cash – SNB Operating SAR,0.0,148377.84,INV-2023-0165,Payment
2023-07-15,5010,COGS – Beverages,164786.0,0.0,INV-2023-0372,OTC & consumer health replenishment
2023-07-15,2000,Accounts Payable,0.0,164786.0,INV-2023-0372,
2023-07-15,2000,Accounts Payable,134495.23,0.0,INV-2023-0507,Payment
2023-07-15,1000,Cash – SNB Operating SAR,0.0,134495.23,INV-2023-0507,Payment
2023-07-15,2000,Accounts Payable,91328.67,0.0,INV-2023-0564,Payment
2023-07-15,1000,Cash – SNB Operating SAR,0.0,91328.67,INV-2023-0564,Payment
2023-07-15,5020,COGS – Household,91715.57,0.0,INV-2023-0599,Antibiotics + analgesics — bulk SKUs
2023-07-15,2000,Accounts Payable,0.0,91715.57,INV-2023-0599,
2023-07-15,5030,COGS – Cosmetics,118545.54,0.0,INV-2023-0773,Antibiotics + analgesics — bulk SKUs
2023-07-15,2000,Accounts Payable,0.0,118545.54,INV-2023-0773,
2023-07-15,2000,Accounts Payable,143513.96,0.0,INV-2023-0834,Payment
2023-07-15,1000,Cash – SNB Operating SAR,0.0,143513.96,INV-2023-0834,Payment
2023-07-15,2000,Accounts Payable,53579.71,0.0,INV-2023-1166,Payment
2023-07-15,1000,Cash – SNB Operating SAR,0.0,53579.71,INV-2023-1166,Payment
2023-07-16,1000,Cash – SNB Operating SAR,191456.17,0.0,AR-2023-0147,Collection
2023-07-16,1100,Accounts Receivable,0.0,191456.17,AR-2023-0147,Collection
2023-07-16,1100,Accounts Receivable,372902.02,0.0,AR-2023-0436,
2023-07-16,4010,Revenue – Hospitality,0.0,372902.02,AR-2023-0436,
2023-07-16,1000,Cash – SNB Operating SAR,1113727.88,0.0,AR-2023-0893,Collection
2023-07-16,1100,Accounts Receivable,0.0,1113727.88,AR-2023-0893,Collection
2023-07-16,1000,Cash – SNB Operating SAR,266353.68,0.0,AR-2023-0959,Collection
2023-07-16,1100,Accounts Receivable,0.0,266353.68,AR-2023-0959,Collection
2023-07-16,2000,Accounts Payable,65499.13,0.0,INV-2023-0141,Payment
2023-07-16,1000,Cash – SNB Operating SAR,0.0,65499.13,INV-2023-0141,Payment
2023-07-16,5000,COGS – Food,116667.1,0.0,INV-2023-0230,Bulk SKUs — monthly replenishment
2023-07-16,2000,Accounts Payable,0.0,116667.1,INV-2023-0230,
2023-07-16,5020,COGS – Household,171081.52,0.0,INV-2023-0728,
2023-07-16,2000,Accounts Payable,0.0,171081.52,INV-2023-0728,
2023-07-16,2000,Accounts Payable,60692.51,0.0,INV-2023-0920,Payment
2023-07-16,1000,Cash – SNB Operating SAR,0.0,60692.51,INV-2023-0920,Payment
2023-07-17,1000,Cash – SNB Operating SAR,926152.19,0.0,AR-2023-0125,Collection
2023-07-17,1100,Accounts Receivable,0.0,926152.19,AR-2023-0125,Collection
2023-07-17,1000,Cash – SNB Operating SAR,402546.41,0.0,AR-2023-0128,Collection
2023-07-17,1100,Accounts Receivable,0.0,402546.41,AR-2023-0128,Collection
2023-07-17,1000,Cash – SNB Operating SAR,675776.37,0.0,AR-2023-0174,Collection
2023-07-17,1100,Accounts Receivable,0.0,675776.37,AR-2023-0174,Collection
2023-07-17,1100,Accounts Receivable,500034.43,0.0,AR-2023-0178,
2023-07-17,4000,Revenue – Modern Trade,0.0,500034.43,AR-2023-0178,
2023-07-17,1100,Accounts Receivable,1004261.83,0.0,AR-2023-0200,
2023-07-17,4000,Revenue – Modern Trade,0.0,1004261.83,AR-2023-0200,
2023-07-17,1100,Accounts Receivable,913298.79,0.0,AR-2023-0203,
2023-07-17,4000,Revenue – Modern Trade,0.0,913298.79,AR-2023-0203,
2023-07-17,1000,Cash – SNB Operating SAR,444791.46,0.0,AR-2023-0598,Collection
2023-07-17,1100,Accounts Receivable,0.0,444791.46,AR-2023-0598,Collection
2023-07-17,1000,Cash – SNB Operating SAR,494942.57,0.0,AR-2023-0613,Collection
2023-07-17,1100,Accounts Receivable,0.0,494942.57,AR-2023-0613,Collection
2023-07-17,1000,Cash – SNB Operating SAR,390468.38,0.0,AR-2023-0620,Collection
2023-07-17,1100,Accounts Receivable,0.0,390468.38,AR-2023-0620,Collection
2023-07-17,1100,Accounts Receivable,702983.84,0.0,AR-2023-1017,
2023-07-17,4030,Revenue – Catering,0.0,702983.84,AR-2023-1017,
2023-07-17,1100,Accounts Receivable,145589.87,0.0,AR-2023-1041,
2023-07-17,4030,Revenue – Catering,0.0,145589.87,AR-2023-1041,
2023-07-17,5000,COGS – Food,95463.01,0.0,INV-2023-0123,
2023-07-17,2000,Accounts Payable,0.0,95463.01,INV-2023-0123,
2023-07-17,5000,COGS – Food,79792.94,0.0,INV-2023-0128,Antibiotics + analgesics — bulk SKUs
2023-07-17,2000,Accounts Payable,0.0,79792.94,INV-2023-0128,
2023-07-17,2000,Accounts Payable,130841.48,0.0,INV-2023-0418,Payment
2023-07-17,1000,Cash – SNB Operating SAR,0.0,130841.48,INV-2023-0418,Payment
2023-07-17,2000,Accounts Payable,153614.53,0.0,INV-2023-0450,Payment
2023-07-17,1000,Cash – SNB Operating SAR,0.0,153614.53,INV-2023-0450,Payment
2023-07-17,2000,Accounts Payable,91921.56,0.0,INV-2023-0511,Payment
2023-07-17,1000,Cash – SNB Operating SAR,0.0,91921.56,INV-2023-0511,Payment
2023-07-17,2000,Accounts Payable,126518.67,0.0,INV-2023-0996,Payment
2023-07-17,1000,Cash – SNB Operating SAR,0.0,126518.67,INV-2023-0996,Payment
2023-07-17,6300,Logistics – 3PL,146328.36,0.0,INV-2023-0998,Line-haul & distribution services
2023-07-17,2000,Accounts Payable,0.0,146328.36,INV-2023-0998,
2023-07-17,2000,Accounts Payable,360799.79,0.0,INV-2023-1047,Payment
2023-07-17,1000,Cash – SNB Operating SAR,0.0,360799.79,INV-2023-1047,Payment
2023-07-17,6220,Professional Fees,48312.26,0.0,INV-2023-1165,
2023-07-17,2000,Accounts Payable,0.0,48312.26,INV-2023-1165,
2023-07-18,1100,Accounts Receivable,294034.87,0.0,AR-2023-0442,
2023-07-18,4010,Revenue – Hospitality,0.0,294034.87,AR-2023-0442,
2023-07-18,1000,Cash – SNB Operating SAR,197372.02,0.0,AR-2023-0595,Collection
2023-07-18,1100,Accounts Receivable,0.0,197372.02,AR-2023-0595,Collection
2023-07-18,1000,Cash – SNB Operating SAR,578421.05,0.0,AR-2023-0608,Collection
2023-07-18,1100,Accounts Receivable,0.0,578421.05,AR-2023-0608,Collection
2023-07-18,1000,Cash – SNB Operating SAR,72321.66,0.0,AR-2023-0938,Collection
2023-07-18,1100,Accounts Receivable,0.0,72321.66,AR-2023-0938,Collection
2023-07-18,1000,Cash – SNB Operating SAR,317003.74,0.0,AR-2023-0953,Collection
2023-07-18,1100,Accounts Receivable,0.0,317003.74,AR-2023-0953,Collection
2023-07-18,1100,Accounts Receivable,455807.52,0.0,AR-2023-1005,
2023-07-18,4030,Revenue – Catering,0.0,455807.52,AR-2023-1005,
2023-07-18,5010,COGS – Beverages,153072.31,0.0,INV-2023-0365,
2023-07-18,2000,Accounts Payable,0.0,153072.31,INV-2023-0365,
2023-07-18,5010,COGS – Beverages,159032.16,0.0,INV-2023-0383,Antibiotics + analgesics — bulk SKUs
2023-07-18,2000,Accounts Payable,0.0,159032.16,INV-2023-0383,
2023-07-18,5010,COGS – Beverages,128670.07,0.0,INV-2023-0516,
2023-07-18,2000,Accounts Payable,0.0,128670.07,INV-2023-0516,
2023-07-18,5020,COGS – Household,69878.36,0.0,INV-2023-0627,OTC & consumer health replenishment
2023-07-18,2000,Accounts Payable,0.0,69878.36,INV-2023-0627,
2023-07-18,5020,COGS – Household,128462.34,0.0,INV-2023-0686,
2023-07-18,2000,Accounts Payable,0.0,128462.34,INV-2023-0686,
2023-07-18,2000,Accounts Payable,125466.53,0.0,INV-2023-0741,Payment
2023-07-18,1000,Cash – SNB Operating SAR,0.0,125466.53,INV-2023-0741,Payment
2023-07-18,2000,Accounts Payable,114564.25,0.0,INV-2023-0826,Payment
2023-07-18,1000,Cash – SNB Operating SAR,0.0,114564.25,INV-2023-0826,Payment
2023-07-18,2000,Accounts Payable,108729.2,0.0,INV-2023-0862,Payment
2023-07-18,1000,Cash – SNB Operating SAR,0.0,108729.2,INV-2023-0862,Payment
2023-07-18,2000,Accounts Payable,203601.0,0.0,INV-2023-1031,Payment
2023-07-18,1000,Cash – SNB Operating SAR,0.0,203601.0,INV-2023-1031,Payment
2023-07-18,6300,Logistics – 3PL,93297.75,0.0,INV-2023-1071,Line-haul & distribution services
2023-07-18,2000,Accounts Payable,0.0,93297.75,INV-2023-1071,
2023-07-18,2000,Accounts Payable,39291.43,0.0,INV-2023-1190,Payment
2023-07-18,1000,Cash – SNB Operating SAR,0.0,39291.43,INV-2023-1190,Payment
2023-07-19,1100,Accounts Receivable,1024732.31,0.0,AR-2023-0199,
2023-07-19,4000,Revenue – Modern Trade,0.0,1024732.31,AR-2023-0199,
2023-07-19,1100,Accounts Receivable,196478.98,0.0,AR-2023-0648,
2023-07-19,4020,Revenue – Government,0.0,196478.98,AR-2023-0648,
2023-07-19,1000,Cash – SNB Operating SAR,408444.94,0.0,AR-2023-0943,Collection
2023-07-19,1100,Accounts Receivable,0.0,408444.94,AR-2023-0943,Collection
2023-07-19,1000,Cash – SNB Operating SAR,1028948.3,0.0,AR-2023-0967,Collection
2023-07-19,1100,Accounts Receivable,0.0,1028948.3,AR-2023-0967,Collection
2023-07-19,1100,Accounts Receivable,839190.26,0.0,AR-2023-1003,
2023-07-19,4030,Revenue – Catering,0.0,839190.26,AR-2023-1003,
2023-07-19,1100,Accounts Receivable,276202.32,0.0,AR-2023-1010,
2023-07-19,4030,Revenue – Catering,0.0,276202.32,AR-2023-1010,
2023-07-19,2000,Accounts Payable,173213.72,0.0,INV-2023-0214,Payment
2023-07-19,1000,Cash – SNB Operating SAR,0.0,173213.72,INV-2023-0214,Payment
2023-07-19,2000,Accounts Payable,122718.2,0.0,INV-2023-0271,Payment
2023-07-19,1000,Cash – SNB Operating SAR,0.0,122718.2,INV-2023-0271,Payment
2023-07-19,5010,COGS – Beverages,99524.95,0.0,INV-2023-0309,Antibiotics + analgesics — bulk SKUs
2023-07-19,2000,Accounts Payable,0.0,99524.95,INV-2023-0309,
2023-07-19,2000,Accounts Payable,93640.91,0.0,INV-2023-0623,Payment
2023-07-19,1000,Cash – SNB Operating SAR,0.0,93640.91,INV-2023-0623,Payment
2023-07-19,2000,Accounts Payable,68480.76,0.0,INV-2023-0689,Payment
2023-07-19,1000,Cash – SNB Operating SAR,0.0,68480.76,INV-2023-0689,Payment
2023-07-19,5020,COGS – Household,161997.63,0.0,INV-2023-0700,OTC & consumer health replenishment
2023-07-19,2000,Accounts Payable,0.0,161997.63,INV-2023-0700,
2023-07-19,2000,Accounts Payable,161491.44,0.0,INV-2023-0756,Payment
2023-07-19,1000,Cash – SNB Operating SAR,0.0,161491.44,INV-2023-0756,Payment
2023-07-19,2000,Accounts Payable,178999.0,0.0,INV-2023-0853,Payment
2023-07-19,1000,Cash – SNB Operating SAR,0.0,178999.0,INV-2023-0853,Payment
2023-07-19,2000,Accounts Payable,199521.54,0.0,INV-2023-0956,Payment
2023-07-19,1000,Cash – SNB Operating SAR,0.0,199521.54,INV-2023-0956,Payment
2023-07-20,1000,Cash – SNB Operating SAR,166821.82,0.0,AR-2023-0132,Collection
2023-07-20,1100,Accounts Receivable,0.0,166821.82,AR-2023-0132,Collection
2023-07-20,1100,Accounts Receivable,376496.96,0.0,AR-2023-0181,
2023-07-20,4000,Revenue – Modern Trade,0.0,376496.96,AR-2023-0181,
2023-07-20,1000,Cash – SNB Operating SAR,362885.45,0.0,AR-2023-0413,Collection
2023-07-20,1100,Accounts Receivable,0.0,362885.45,AR-2023-0413,Collection
2023-07-20,1000,Cash – SNB Operating SAR,418557.13,0.0,AR-2023-0612,Collection
2023-07-20,1100,Accounts Receivable,0.0,418557.13,AR-2023-0612,Collection
2023-07-20,1100,Accounts Receivable,532989.44,0.0,AR-2023-0640,
2023-07-20,4020,Revenue – Government,0.0,532989.44,AR-2023-0640,
2023-07-20,1100,Accounts Receivable,409833.15,0.0,AR-2023-0641,
2023-07-20,4020,Revenue – Government,0.0,409833.15,AR-2023-0641,
2023-07-20,1000,Cash – SNB Operating SAR,315373.9,0.0,AR-2023-0982,Collection
2023-07-20,1100,Accounts Receivable,0.0,315373.9,AR-2023-0982,Collection
2023-07-20,1000,Cash – SNB Operating SAR,210389.43,0.0,AR-2023-0987,Collection
2023-07-20,1100,Accounts Receivable,0.0,210389.43,AR-2023-0987,Collection
2023-07-20,1000,Cash – SNB Operating SAR,168096.95,0.0,AR-2023-0989,Collection
2023-07-20,1100,Accounts Receivable,0.0,168096.95,AR-2023-0989,Collection
2023-07-20,1100,Accounts Receivable,215628.71,0.0,AR-2023-1007,
2023-07-20,4030,Revenue – Catering,0.0,215628.71,AR-2023-1007,
2023-07-20,1100,Accounts Receivable,302304.08,0.0,AR-2023-1023,
2023-07-20,4030,Revenue – Catering,0.0,302304.08,AR-2023-1023,
2023-07-20,1100,Accounts Receivable,359762.59,0.0,AR-2023-1039,
2023-07-20,4030,Revenue – Catering,0.0,359762.59,AR-2023-1039,
2023-07-20,5000,COGS – Food,147345.66,0.0,INV-2023-0108,
2023-07-20,2000,Accounts Payable,0.0,147345.66,INV-2023-0108,
2023-07-20,5010,COGS – Beverages,136614.86,0.0,INV-2023-0510,OTC & consumer health replenishment
2023-07-20,2000,Accounts Payable,0.0,136614.86,INV-2023-0510,
2023-07-20,2000,Accounts Payable,77230.73,0.0,INV-2023-0572,Payment
2023-07-20,1000,Cash – SNB Operating SAR,0.0,77230.73,INV-2023-0572,Payment
2023-07-20,5020,COGS – Household,160029.11,0.0,INV-2023-0651,
2023-07-20,2000,Accounts Payable,0.0,160029.11,INV-2023-0651,
2023-07-21,1000,Cash – SNB Operating SAR,1027608.51,0.0,AR-2023-0137,Collection
2023-07-21,1100,Accounts Receivable,0.0,1027608.51,AR-2023-0137,Collection
2023-07-21,1100,Accounts Receivable,282968.53,0.0,AR-2023-0183,
2023-07-21,4000,Revenue – Modern Trade,0.0,282968.53,AR-2023-0183,
2023-07-21,1100,Accounts Receivable,973006.39,0.0,AR-2023-0642,
2023-07-21,4020,Revenue – Government,0.0,973006.39,AR-2023-0642,
2023-07-21,1000,Cash – SNB Operating SAR,287798.68,0.0,AR-2023-0961,Collection
2023-07-21,1100,Accounts Receivable,0.0,287798.68,AR-2023-0961,Collection
2023-07-21,1000,Cash – SNB Operating SAR,527978.65,0.0,AR-2023-0991,Collection
2023-07-21,1100,Accounts Receivable,0.0,527978.65,AR-2023-0991,Collection
2023-07-21,2000,Accounts Payable,74029.45,0.0,INV-2023-0121,Payment
2023-07-21,1000,Cash – SNB Operating SAR,0.0,74029.45,INV-2023-0121,Payment
2023-07-21,5000,COGS – Food,127526.0,0.0,INV-2023-0258,
2023-07-21,2000,Accounts Payable,0.0,127526.0,INV-2023-0258,
2023-07-21,5010,COGS – Beverages,162093.85,0.0,INV-2023-0329,Bulk SKUs — monthly replenishment
2023-07-21,2000,Accounts Payable,0.0,162093.85,INV-2023-0329,
2023-07-21,2000,Accounts Payable,101324.41,0.0,INV-2023-0342,Payment
2023-07-21,1000,Cash – SNB Operating SAR,0.0,101324.41,INV-2023-0342,Payment
2023-07-21,5030,COGS – Cosmetics,121816.27,0.0,INV-2023-0855,OTC & consumer health replenishment
2023-07-21,2000,Accounts Payable,0.0,121816.27,INV-2023-0855,
2023-07-21,5030,COGS – Cosmetics,74482.58,0.0,INV-2023-0913,
2023-07-21,2000,Accounts Payable,0.0,74482.58,INV-2023-0913,
2023-07-21,2000,Accounts Payable,342078.31,0.0,INV-2023-1042,Payment
2023-07-21,1000,Cash – SNB Operating SAR,0.0,342078.31,INV-2023-1042,Payment
2023-07-21,2000,Accounts Payable,53967.31,0.0,INV-2023-1157,Payment
2023-07-21,1000,Cash – SNB Operating SAR,0.0,53967.31,INV-2023-1157,Payment
2023-07-22,1100,Accounts Receivable,597855.76,0.0,AR-2023-0189,
2023-07-22,4000,Revenue – Modern Trade,0.0,597855.76,AR-2023-0189,
2023-07-22,1000,Cash – SNB Operating SAR,1013977.8,0.0,AR-2023-0431,Collection
2023-07-22,1100,Accounts Receivable,0.0,1013977.8,AR-2023-0431,Collection
2023-07-22,1000,Cash – SNB Operating SAR,717828.56,0.0,AR-2023-0622,Collection
2023-07-22,1100,Accounts Receivable,0.0,717828.56,AR-2023-0622,Collection
2023-07-22,1100,Accounts Receivable,454265.55,0.0,AR-2023-0635,
2023-07-22,4020,Revenue – Government,0.0,454265.55,AR-2023-0635,
2023-07-22,1000,Cash – SNB Operating SAR,943530.92,0.0,AR-2023-0935,Collection
2023-07-22,1100,Accounts Receivable,0.0,943530.92,AR-2023-0935,Collection
2023-07-22,1000,Cash – SNB Operating SAR,13991.7,0.0,AR-2023-0944,Collection
2023-07-22,1100,Accounts Receivable,0.0,13991.7,AR-2023-0944,Collection
2023-07-22,1100,Accounts Receivable,485317.68,0.0,AR-2023-1004,
2023-07-22,4030,Revenue – Catering,0.0,485317.68,AR-2023-1004,
2023-07-22,1100,Accounts Receivable,651553.24,0.0,AR-2023-1021,
2023-07-22,4030,Revenue – Catering,0.0,651553.24,AR-2023-1021,
2023-07-22,1100,Accounts Receivable,348325.41,0.0,AR-2023-1037,
2023-07-22,4030,Revenue – Catering,0.0,348325.41,AR-2023-1037,
2023-07-22,5000,COGS – Food,152094.97,0.0,INV-2023-0152,
2023-07-22,2000,Accounts Payable,0.0,152094.97,INV-2023-0152,
2023-07-22,2000,Accounts Payable,99288.44,0.0,INV-2023-0292,Payment
2023-07-22,1000,Cash – SNB Operating SAR,0.0,99288.44,INV-2023-0292,Payment
2023-07-22,2000,Accounts Payable,125224.19,0.0,INV-2023-0369,Payment
2023-07-22,1000,Cash – SNB Operating SAR,0.0,125224.19,INV-2023-0369,Payment
2023-07-22,2000,Accounts Payable,105052.19,0.0,INV-2023-0370,Payment
2023-07-22,1000,Cash – SNB Operating SAR,0.0,105052.19,INV-2023-0370,Payment
2023-07-22,2000,Accounts Payable,81641.35,0.0,INV-2023-0487,Payment
2023-07-22,1000,Cash – SNB Operating SAR,0.0,81641.35,INV-2023-0487,Payment
2023-07-22,2000,Accounts Payable,130897.97,0.0,INV-2023-0911,Payment
2023-07-22,1000,Cash – SNB Operating SAR,0.0,130897.97,INV-2023-0911,Payment
2023-07-22,2000,Accounts Payable,252597.31,0.0,INV-2023-0944,Payment
2023-07-22,1000,Cash – SNB Operating SAR,0.0,252597.31,INV-2023-0944,Payment
2023-07-22,6300,Logistics – 3PL,115008.36,0.0,INV-2023-0968,Line-haul & distribution services
2023-07-22,2000,Accounts Payable,0.0,115008.36,INV-2023-0968,
2023-07-22,2000,Accounts Payable,143959.3,0.0,INV-2023-1066,Payment
2023-07-22,1000,Cash – SNB Operating SAR,0.0,143959.3,INV-2023-1066,Payment
2023-07-23,1000,Cash – SNB Operating SAR,932849.44,0.0,AR-2023-0129,Collection
2023-07-23,1100,Accounts Receivable,0.0,932849.44,AR-2023-0129,Collection
2023-07-23,1100,Accounts Receivable,363577.97,0.0,AR-2023-0187,
2023-07-23,4000,Revenue – Modern Trade,0.0,363577.97,AR-2023-0187,
2023-07-23,1100,Accounts Receivable,81439.02,0.0,AR-2023-0649,
2023-07-23,4020,Revenue – Government,0.0,81439.02,AR-2023-0649,
2023-07-23,1000,Cash – SNB Operating SAR,895620.71,0.0,AR-2023-0976,Collection
2023-07-23,1100,Accounts Receivable,0.0,895620.71,AR-2023-0976,Collection
2023-07-23,1000,Cash – SNB Operating SAR,372099.34,0.0,AR-2023-0997,Collection
2023-07-23,1100,Accounts Receivable,0.0,372099.34,AR-2023-0997,Collection
2023-07-23,1100,Accounts Receivable,63759.89,0.0,AR-2023-1002,
2023-07-23,4030,Revenue – Catering,0.0,63759.89,AR-2023-1002,
2023-07-23,1100,Accounts Receivable,268440.75,0.0,AR-2023-1018,
2023-07-23,4030,Revenue – Catering,0.0,268440.75,AR-2023-1018,
2023-07-23,1100,Accounts Receivable,361111.45,0.0,AR-2023-1028,
2023-07-23,4030,Revenue – Catering,0.0,361111.45,AR-2023-1028,
2023-07-23,2000,Accounts Payable,92727.33,0.0,INV-2023-0073,Payment
2023-07-23,1000,Cash – SNB Operating SAR,0.0,92727.33,INV-2023-0073,Payment
2023-07-23,2000,Accounts Payable,168633.01,0.0,INV-2023-0248,Payment
2023-07-23,1000,Cash – SNB Operating SAR,0.0,168633.01,INV-2023-0248,Payment
2023-07-23,5020,COGS – Household,174112.04,0.0,INV-2023-0630,OTC & consumer health replenishment
2023-07-23,2000,Accounts Payable,0.0,174112.04,INV-2023-0630,
2023-07-23,2000,Accounts Payable,277332.43,0.0,INV-2023-0947,Payment
2023-07-23,1000,Cash – SNB Operating SAR,0.0,277332.43,INV-2023-0947,Payment
2023-07-24,1000,Cash – SNB Operating SAR,156705.63,0.0,AR-2023-0152,Collection
2023-07-24,1100,Accounts Receivable,0.0,156705.63,AR-2023-0152,Collection
2023-07-24,1000,Cash – SNB Operating SAR,122363.05,0.0,AR-2023-0166,Collection
2023-07-24,1100,Accounts Receivable,0.0,122363.05,AR-2023-0166,Collection
2023-07-24,1000,Cash – SNB Operating SAR,218524.35,0.0,AR-2023-0169,Collection
2023-07-24,1100,Accounts Receivable,0.0,218524.35,AR-2023-0169,Collection
2023-07-24,1100,Accounts Receivable,571163.11,0.0,AR-2023-0196,
2023-07-24,4000,Revenue – Modern Trade,0.0,571163.11,AR-2023-0196,
2023-07-24,1100,Accounts Receivable,358078.95,0.0,AR-2023-0197,
2023-07-24,4000,Revenue – Modern Trade,0.0,358078.95,AR-2023-0197,
2023-07-24,1000,Cash – SNB Operating SAR,1068295.14,0.0,AR-2023-0604,Collection
2023-07-24,1100,Accounts Receivable,0.0,1068295.14,AR-2023-0604,Collection
2023-07-24,1000,Cash – SNB Operating SAR,425141.01,0.0,AR-2023-0646,Collection
2023-07-24,1100,Accounts Receivable,0.0,425141.01,AR-2023-0646,Collection
2023-07-24,1000,Cash – SNB Operating SAR,202569.7,0.0,AR-2023-0948,Collection
2023-07-24,1100,Accounts Receivable,0.0,202569.7,AR-2023-0948,Collection
2023-07-24,1000,Cash – SNB Operating SAR,473058.1,0.0,AR-2023-0975,Collection
2023-07-24,1100,Accounts Receivable,0.0,473058.1,AR-2023-0975,Collection
2023-07-24,5000,COGS – Food,150123.8,0.0,INV-2023-0182,Antibiotics + analgesics — bulk SKUs
2023-07-24,2000,Accounts Payable,0.0,150123.8,INV-2023-0182,
2023-07-24,2000,Accounts Payable,150675.77,0.0,INV-2023-0187,Payment
2023-07-24,1000,Cash – SNB Operating SAR,0.0,150675.77,INV-2023-0187,Payment
2023-07-24,2000,Accounts Payable,67410.66,0.0,INV-2023-0287,Payment
